8.840000000000000080e-01 7.169999999999999984e-02 4.618999999999999773e-01 -6.340138519178316612e-01
-4.632999999999999896e-01 3.799999999999999992e-03 8.861999999999999877e-01 -1.744904846595471515e+00
6.180000000000000077e-02 -9.973999999999999533e-01 3.649999999999999772e-02 7.288198563821146614e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
