 -0.365337   0.702975  -0.610208   0.354752  -0.143372   0.564769    -0.8127  0.0846099  -0.488791   0.430574  -0.758742   0.071279  -0.330568   0.591741  -0.735233   0.168284   0.325469     0.8721  -0.365393   0.342581  -0.705177  0.0895146  -0.703358   0.227177  -0.880682   0.229634  -0.414328   0.426001  -0.789837  -0.441251  -0.425976   0.342632 -0.0668921   0.889086  -0.452826   0.390488 -0.0602733   0.848177  -0.526273   0.308926
-0.0538518  -0.670384  -0.740058   -0.28515   0.116526  -0.805838  -0.580557  -0.593688   0.329766     -0.714  -0.617623  -0.628158  -0.159617  -0.802859  -0.574404  -0.679005   0.395126  -0.476517   -0.78537  -0.557203   0.697201 -0.0929092  -0.710829  -0.356215   0.347475  -0.281317  -0.894495  -0.516234   0.565833  -0.256292  -0.783676   -0.60627  -0.825305   -0.30435   -0.47565  -0.555814  -0.316583  -0.516255  -0.795774  -0.548185
 -0.929316   -0.23751   0.282773   0.599973  -0.982785  -0.177936  0.0497243   0.747538  -0.807674  -0.552096   0.207008   0.454715  -0.930187 -0.0725242   0.359851   0.255612  -0.859037   0.111237  -0.499681   0.320015  -0.128978  -0.991643 0.00310779    0.35025  -0.321964  -0.931734   0.167958   0.365074   0.236623  -0.860007   0.452103  0.0950924  -0.560711   0.341902   0.754126   0.104723  -0.946648   0.118645   0.299635   0.414625
         0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1          0          0          0          1
  -0.927035   -0.320586   -0.194501    0.181037   -0.886483   -0.223264    -0.40534     0.11679   -0.737213   -0.630986   -0.241605    0.114774   -0.913803   -0.273094    -0.30064    0.211399   -0.995149   0.0516077   0.0837536    0.289807   -0.106467   -0.956711   -0.270868    0.107453   -0.314152   -0.947338   0.0621137    0.347842    0.276904   -0.960859 -0.00867364    0.314728   -0.929389    0.331483   -0.162343    0.329629   -0.994573     0.09782  -0.0354295    0.264379
  -0.242994    0.908663   -0.339538    0.183038   -0.191377    0.974379    -0.11815   0.0376055    -0.58866    0.775345   -0.228735    0.330815  -0.0867781    0.854387    -0.51234    0.523856   0.0880272    0.847235    0.523873    0.442576   -0.994304    0.103813   0.0241495    0.418439   -0.941489    0.302462    -0.14871    0.421243   -0.860959   -0.244086   -0.446287    0.690419    0.333126    0.563911   -0.755666    0.680188    0.102096    0.983165   -0.151534    0.367461
   0.285587   -0.267502   -0.920262     1.62546    0.421334  -0.0271655   -0.906499     1.23858    0.331656   -0.026403   -0.943031     1.23166     0.39678   -0.442089    -0.80444     1.22904  -0.0439231    0.528705   -0.847669      1.3926  0.00501555    0.271896   -0.962313     1.51036    0.122092   -0.105197   -0.986928     1.49459    0.426701    0.131046   -0.894848     1.38691   -0.158944   -0.756388   -0.634519     1.44493     0.02001   -0.154329   -0.987817     1.39821
          0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1
